82 1748
101 7 16
101 61 77
50 29 51
103 36 61
84 26 11
52 54 56
22 92 54
3 38 59
48 5 54
9 75 50
56 79 36
38 16 86
44 25 76
92 55 6
2 40 43
3 77 8
31 18 23
32 15 93
36 54 2
36 22 40
49 87 48
39 14 31
93 61 82
42 27 69
66 37 89
49 21 23
43 86 43
33 38 81
74 31 63
72 103 71
103 4 56
81 94 92
97 66 36
16 49 17
91 26 74
25 79 29
21 33 42
60 6 8
79 54 63
62 22 85
57 27 72
97 38 11
5 14 22
59 42 20
71 76 6
6 36 24
65 88 68
15 3 12
71 90 41
55 29 30
71 23 50
74 38 9
19 0 41
97 94 73
20 77 10
7 13 49
47 76 55
59 73 43
15 98 82
25 61 39
33 27 70
75 15 17
79 51 97
16 99 3
56 17 26
55 95 68
92 100 39
93 75 4
101 57 20
55 54 96
47 92 22
36 30 79
76 95 87
5 29 6
64 36 10
64 102 20
55 85 19
3 11 22
52 37 30
52 34 27
46 64 75
19 37 55
86 95 95
99 25 73
54 7 43
99 94 58
32 18 53
81 66 11
38 78 71
56 15 79
48 13 39
13 6 1
59 79 4
39 45 18
13 22 89
89 41 13
32 94 28
82 58 44
55 49 36
76 18 56
56 84 48
82 34 44
84 66 68
72 100 43
82 45 17
39 19 12
70 48 25
81 74 8
76 71 3
55 11 85
61 72 69
18 92 21
47 9 20
86 97 17
96 56 78
86 70 3
97 21 19
15 48 66
60 61 68
25 68 86
19 73 62
75 93 95
103 38 21
83 84 44
1 77 66
90 61 68
28 55 44
51 34 61
94 8 55
57 20 22
42 49 35
7 76 49
43 99 62
78 2 44
64 29 63
9 80 62
24 68 0
41 3 90
66 13 55
12 91 91
77 24 80
78 96 74
89 35 4
77 6 92
10 76 28
43 98 45
19 14 80
0 10 22
8 57 47
7 50 41
62 78 71
38 40 54
94 30 41
30 46 62
2 4 0
44 64 7
63 68 74
15 72 89
90 16 95
10 65 96
35 56 63
38 25 92
92 5 70
76 22 26
47 53 58
15 6 69
44 68 49
89 100 26
64 68 3
67 86 73
62 10 76
80 38 82
77 102 48
1 52 0
96 27 75
81 28 10
103 66 70
5 96 71
48 85 87
85 0 25
89 1 14
25 74 52
46 58 50
93 53 97
46 56 52
9 51 76
83 28 21
43 37 98
80 1 73
77 83 35
92 2 79
48 11 82
41 33 7
7 21 13
11 83 60
82 60 90
54 95 83
59 7 57
102 0 0
46 25 85
42 88 71
38 87 22
92 41 25
57 76 58
82 94 24
23 46 40
73 82 87
43 27 17
76 49 83
72 75 55
97 7 41
0 73 27
63 45 79
80 22 62
45 95 17
83 40 10
15 87 22
72 12 15
81 32 77
58 70 71
61 50 86
7 80 77
71 92 69
35 10 33
92 75 36
47 59 11
8 68 45
69 24 59
64 7 59
90 7 53
24 37 33
51 57 70
43 33 15
35 41 31
71 44 9
62 94 38
86 82 4
62 75 35
35 19 60
31 4 96
23 65 45
90 63 9
11 10 34
82 52 99
73 80 43
85 23 42
5 58 35
88 91 37
97 26 8
44 80 92
99 61 9
68 58 28
46 3 40
6 31 53
102 85 38
76 56 33
69 41 35
83 22 30
49 95 45
94 0 23
71 79 50
32 101 93
8 76 77
55 100 24
95 97 20
65 26 75
2 36 23
65 1 89
24 29 66
14 92 87
69 91 0
30 84 20
41 64 35
46 10 55
74 83 17
7 24 2
79 16 51
45 74 0
89 56 61
79 24 17
38 7 35
25 57 53
23 72 89
52 13 58
34 64 53
48 102 36
5 75 66
67 41 58
101 60 50
10 24 16
50 42 55
46 26 13
17 20 19
46 99 60
94 21 28
87 83 37
38 58 63
53 43 25
30 96 20
76 69 90
12 21 74
7 75 3
88 33 53
67 5 81
23 64 22
19 43 23
42 24 81
23 25 61
65 25 65
34 73 29
19 39 31
79 50 60
20 100 71
61 64 53
11 39 67
4 24 57
18 67 88
89 68 76
102 78 24
37 56 74
72 95 83
12 70 10
72 28 18
34 33 59
67 26 40
81 96 41
73 3 43
102 24 74
5 78 65
11 32 96
65 40 17
27 4 63
90 17 81
66 95 7
65 103 93
61 91 8
37 87 76
101 47 49
63 56 40
87 54 73
61 84 45
27 35 12
49 83 90
53 18 3
31 72 46
93 28 19
32 51 53
34 56 39
88 9 83
39 65 0
69 54 30
29 81 64
31 47 46
92 72 18
72 25 99
21 100 51
95 45 45
88 56 4
53 59 3
6 72 96
78 16 80
82 86 5
13 61 6
74 0 68
19 31 75
85 71 48
97 6 81
62 83 95
32 16 55
61 83 99
95 69 15
89 85 76
25 98 93
74 60 82
28 46 14
51 91 26
38 30 48
6 30 32
103 58 77
24 18 61
47 88 20
35 7 57
71 17 11
60 48 99
31 63 44
77 47 15
56 24 62
17 19 7
79 61 3
92 31 96
14 17 85
18 8 66
23 74 54
29 42 42
17 84 36
79 32 53
53 36 92
49 31 97
82 15 9
66 80 0
4 75 57
43 17 44
95 76 90
40 10 84
73 90 13
28 65 47
93 57 91
90 69 56
58 68 74
62 11 58
7 102 95
29 52 95
88 99 12
81 64 74
100 34 12
48 47 16
69 99 86
44 0 7
23 67 65
34 9 56
92 30 45
98 42 70
10 56 9
68 80 24
76 14 21
15 84 31
82 14 36
48 69 18
44 38 9
28 53 91
83 35 36
94 48 65
28 19 92
79 83 78
42 70 71
34 100 32
79 65 24
87 2 95
62 72 36
3 55 82
43 82 28
46 38 13
29 30 23
1 59 71
41 74 29
7 14 60
50 67 45
102 1 53
37 101 12
38 101 0
35 47 10
8 7 34
72 50 8
91 42 60
71 3 63
66 11 62
97 16 16
89 95 18
102 70 74
24 51 63
34 5 48
58 15 1
43 18 76
77 4 53
95 41 30
29 2 89
55 24 76
84 5 57
101 14 65
6 48 90
100 84 44
103 41 58
19 15 76
57 62 99
38 76 18
58 1 1
36 86 75
47 17 26
99 37 24
15 67 85
38 98 61
95 80 52
89 102 75
85 28 43
4 22 77
55 66 67
56 78 5
96 86 58
90 45 33
33 18 11
34 46 6
0 63 32
50 57 34
100 85 96
95 96 49
60 98 93
102 26 94
59 13 77
55 99 90
2 16 61
50 44 79
31 45 4
56 101 71
52 93 16
19 54 23
88 58 47
60 10 95
13 43 86
25 103 85
99 8 80
71 34 94
75 27 38
86 76 22
74 41 77
29 95 39
1 21 3
47 20 61
45 22 35
8 60 85
101 9 50
97 36 80
80 59 59
31 55 9
94 31 28
87 78 30
63 77 19
89 62 83
61 92 3
45 20 96
74 64 19
97 10 26
66 87 46
36 43 23
94 7 94
31 15 50
11 4 87
88 60 71
85 84 26
8 90 11
16 80 56
32 23 1
83 103 82
70 94 82
13 87 74
74 51 46
74 91 38
5 73 77
17 16 34
102 31 9
31 19 84
8 5 87
34 74 38
92 10 30
67 56 73
72 13 55
4 100 58
4 98 1
64 101 73
34 28 91
97 35 31
80 76 5
4 45 31
8 45 39
86 30 7
17 57 47
97 43 58
28 58 40
3 51 11
45 71 84
65 85 79
20 92 71
7 8 68
92 49 46
19 99 30
55 64 19
69 33 74
3 12 15
28 102 5
18 102 76
34 44 35
9 63 97
44 94 33
40 71 7
17 30 13
71 82 77
6 80 18
10 58 45
44 92 98
41 31 25
18 72 62
0 70 4
70 90 5
50 1 89
76 94 77
46 74 18
41 86 16
27 53 73
76 12 9
81 30 0
17 93 5
90 60 31
1 68 51
58 20 30
45 13 99
93 40 47
21 94 88
92 76 79
88 74 96
82 89 3
14 73 57
56 92 88
66 43 64
58 95 54
42 86 61
83 87 9
36 25 85
6 102 10
9 69 13
87 60 80
7 64 93
55 59 72
6 90 25
14 47 79
91 98 33
30 39 10
67 55 83
29 20 92
103 7 1
21 79 52
31 43 10
11 64 15
88 8 4
8 18 83
4 40 45
39 33 23
36 101 19
78 25 91
78 9 98
92 40 0
94 54 83
99 45 34
87 24 94
31 49 83
55 40 75
65 60 86
67 25 39
94 11 65
13 10 26
76 37 31
0 3 48
93 98 93
33 65 50
96 47 31
71 91 38
91 16 31
65 71 2
92 32 97
83 81 66
70 69 63
12 40 93
3 60 56
74 34 88
102 36 66
60 39 98
53 98 63
90 13 62
45 5 50
25 10 68
56 8 37
56 96 61
15 80 56
44 90 75
61 98 66
100 80 40
90 28 70
52 73 76
43 20 70
86 51 41
67 58 31
93 72 82
51 2 59
78 32 88
49 46 99
32 72 93
39 98 18
101 70 49
29 6 76
100 90 8
93 90 2
3 13 80
43 42 22
103 34 0
103 45 85
33 3 6
20 53 95
84 20 85
41 73 48
58 62 27
13 28 63
93 78 24
50 97 43
95 20 72
99 62 29
51 93 21
23 2 11
50 83 99
72 86 33
89 67 23
62 53 60
15 42 77
3 90 37
90 99 20
60 64 94
69 61 79
19 64 91
79 42 92
65 59 72
17 99 43
1 12 27
80 39 15
40 9 36
2 37 40
21 26 40
35 100 55
100 44 69
26 95 70
50 61 51
100 45 96
40 0 40
71 70 25
51 18 16
73 42 92
12 95 58
71 81 7
101 98 14
27 71 67
15 44 35
86 17 20
7 18 42
74 36 21
101 80 69
22 53 76
72 52 9
67 57 90
31 29 73
88 1 76
96 55 82
35 97 82
73 32 45
55 12 36
31 92 32
40 44 86
25 96 6
65 94 76
48 96 72
24 44 46
49 64 41
28 57 12
7 57 2
43 65 34
88 96 85
14 70 77
3 7 51
74 11 61
15 91 63
58 26 70
13 81 31
55 34 9
40 84 15
88 73 68
76 30 82
30 63 83
21 0 4
12 92 72
66 68 53
36 13 74
69 95 78
94 69 29
32 75 34
69 96 84
15 95 1
87 27 51
56 29 87
94 40 72
52 6 38
89 30 59
15 24 2
70 39 0
92 35 89
87 6 39
14 78 22
13 84 4
90 91 42
97 67 35
89 71 43
1 56 75
35 52 88
69 44 49
63 24 55
91 94 62
28 18 25
58 14 28
69 92 90
103 100 23
41 38 90
62 29 30
89 3 80
28 90 60
17 73 83
54 62 11
17 18 44
82 92 49
0 48 42
57 77 58
3 74 67
28 60 34
22 58 12
72 101 62
4 23 28
3 29 87
73 54 84
56 43 99
40 82 52
100 27 46
67 4 79
60 63 63
45 12 26
35 61 19
71 38 30
46 24 60
80 45 73
43 19 88
67 0 42
22 89 66
44 9 29
64 25 79
75 2 7
57 33 22
98 80 67
26 64 90
80 81 83
50 27 91
38 80 22
68 23 92
14 103 55
89 82 46
35 75 72
65 27 29
96 45 74
83 12 64
80 98 95
3 72 47
0 95 54
32 95 87
32 8 52
64 13 28
45 97 13
90 75 2
43 50 63
98 18 4
90 47 74
46 5 20
63 34 36
76 48 54
4 5 13
85 79 74
23 85 16
14 4 66
49 45 88
99 46 13
82 76 47
62 63 52
49 37 80
13 4 88
68 8 40
0 97 61
33 14 29
83 79 19
65 3 99
58 39 23
88 85 34
21 8 55
74 85 6
83 21 5
87 19 10
103 90 48
52 20 81
80 65 58
65 89 67
35 93 26
100 21 63
73 44 97
52 0 97
2 9 88
49 71 5
69 87 95
50 59 22
60 51 19
85 7 90
21 50 11
18 74 0
24 95 3
65 39 39
66 88 98
75 4 56
20 42 2
68 77 43
95 25 2
2 64 97
95 22 39
29 103 29
67 87 81
61 31 81
45 63 10
59 29 54
18 98 34
53 35 75
68 45 28
47 89 92
39 63 44
39 76 40
80 82 48
95 79 66
67 29 44
7 88 16
101 52 46
85 77 56
32 10 54
35 58 47
85 37 67
47 28 62
59 77 1
62 60 43
89 70 45
29 89 17
58 0 47
31 32 47
73 40 71
68 11 53
64 73 10
9 33 74
33 68 58
73 89 18
84 80 22
3 82 50
57 48 44
37 28 91
39 23 50
57 60 79
5 51 49
102 27 20
2 70 96
94 5 74
5 57 33
95 64 9
16 82 73
11 92 28
77 20 55
30 12 57
40 96 11
1 18 19
70 84 97
31 83 28
5 30 42
96 15 80
28 80 82
45 14 78
24 9 59
9 83 59
67 70 84
43 88 85
88 71 97
78 83 79
65 21 43
78 84 2
56 58 35
98 59 41
37 35 29
77 9 32
91 83 1
75 62 48
23 56 22
15 76 33
18 33 90
9 40 82
96 36 89
88 87 50
100 60 99
14 28 20
95 74 8
18 43 91
0 44 35
69 68 11
4 56 99
92 36 31
8 32 65
27 96 29
84 87 94
52 25 25
54 83 78
59 47 72
59 99 60
90 50 72
36 71 40
79 88 15
99 83 75
42 34 63
59 17 2
36 52 66
67 62 21
57 35 67
33 45 23
94 73 75
30 79 96
40 46 75
48 49 68
97 83 41
51 48 61
75 9 97
71 66 70
22 91 71
70 80 49
74 48 26
51 92 54
78 68 81
78 37 77
63 84 97
103 52 73
77 8 92
76 42 12
53 103 46
52 61 99
26 90 85
18 2 37
14 15 62
1 19 80
47 35 92
2 23 40
40 21 48
69 18 52
32 6 66
66 78 55
100 13 45
83 44 69
21 28 57
46 84 82
87 11 73
75 65 1
5 95 55
36 41 52
27 40 80
91 1 94
83 78 44
46 45 48
32 30 90
99 29 31
73 101 86
51 61 75
30 97 87
30 61 65
48 38 78
12 64 5
0 99 25
2 103 54
100 25 7
94 75 5
48 51 3
79 52 79
99 59 43
3 79 42
14 29 20
71 55 56
71 54 59
28 17 79
63 86 98
80 64 95
1 87 95
25 58 33
20 44 43
2 5 88
6 73 14
39 96 88
1 27 99
2 90 79
56 7 28
10 49 74
72 66 6
82 56 82
100 66 81
59 92 54
76 19 44
65 8 62
35 39 69
35 77 30
36 80 34
6 7 44
12 62 44
26 0 90
102 55 84
24 85 18
21 46 16
18 47 18
75 70 60
44 49 33
24 46 75
24 36 58
90 53 68
51 53 96
65 72 54
59 41 18
37 83 87
100 86 73
20 56 86
80 30 80
26 3 65
3 99 82
44 82 72
14 45 39
83 74 4
18 11 81
57 21 22
84 97 15
20 61 82
38 94 66
98 3 45
82 80 98
88 54 96
22 7 97
6 12 89
87 30 29
41 22 36
2 95 71
44 59 93
64 72 62
78 46 54
72 76 81
91 8 88
15 92 71
97 63 85
95 2 18
74 52 71
0 54 16
83 96 19
15 61 19
37 3 50
41 82 24
81 80 38
42 4 61
21 71 65
100 56 24
38 92 17
24 101 93
42 94 19
33 55 82
90 57 1
51 41 37
51 101 65
67 64 69
6 103 4
63 2 80
42 36 10
89 2 49
23 24 50
98 10 27
64 58 57
33 77 23
45 16 74
93 92 55
52 38 69
91 46 57
23 93 70
31 84 89
14 57 81
101 13 20
84 63 76
60 53 72
34 67 8
18 36 99
40 67 3
29 46 66
78 86 70
16 76 96
82 11 47
99 68 41
28 33 13
8 77 3
17 101 80
51 70 67
81 78 79
5 54 13
28 63 71
67 21 97
78 48 3
2 93 27
70 42 76
63 0 42
30 3 67
83 30 69
46 11 50
57 9 28
65 67 98
57 24 76
86 15 24
6 56 71
29 10 33
59 33 86
53 73 57
85 75 95
70 73 39
5 12 81
29 65 41
50 90 11
25 69 61
24 90 45
7 36 50
41 47 4
36 93 5
70 76 59
27 69 64
55 23 7
7 1 72
24 58 96
40 61 70
77 69 86
85 61 11
25 27 19
56 4 13
90 48 37
63 10 68
34 4 83
4 79 75
34 101 45
37 76 0
88 25 4
67 7 16
66 46 29
11 37 2
97 61 53
91 9 52
44 19 15
62 14 73
62 13 39
73 16 62
28 38 89
88 30 9
93 84 15
80 20 38
8 71 66
14 40 19
16 68 80
42 69 5
72 61 33
71 65 59
23 55 28
64 65 31
81 4 48
95 46 50
65 41 3
12 76 31
49 22 23
12 44 69
41 101 28
0 43 18
30 73 95
49 97 90
11 1 95
14 77 48
81 22 99
59 61 91
78 102 66
75 50 51
83 50 83
59 52 43
75 88 0
3 57 55
86 6 49
60 1 73
29 33 41
82 97 35
101 6 13
39 79 93
35 16 9
24 62 98
33 90 54
72 73 62
26 4 80
73 91 18
51 98 44
72 98 59
95 49 29
43 12 58
59 31 41
0 66 57
43 83 71
35 40 31
22 101 65
95 18 17
3 45 99
48 54 91
96 61 12
19 55 35
53 25 7
26 22 9
103 29 23
33 5 4
39 64 21
48 91 3
39 55 76
62 66 43
2 50 66
31 51 56
44 61 5
78 4 80
16 77 69
93 48 69
67 94 22
24 57 97
50 28 58
74 87 75
65 61 19
0 52 39
72 64 47
61 76 23
93 6 44
49 43 21
103 85 46
103 44 13
103 79 52
43 29 57
4 11 70
50 54 40
19 89 23
8 25 7
15 94 73
47 23 85
6 3 81
46 91 5
92 13 83
92 28 8
19 65 33
65 91 80
67 77 89
32 20 58
45 25 81
12 102 15
94 12 49
68 47 79
95 83 15
29 44 66
65 23 3
77 88 18
67 72 38
92 50 29
101 84 86
68 50 17
67 60 95
101 55 98
62 40 98
71 60 25
21 53 84
52 32 32
15 1 79
1 62 14
89 91 82
29 86 2
3 61 42
83 1 70
22 90 67
25 41 9
51 60 58
91 64 4
47 24 95
46 66 0
28 89 4
8 54 16
92 39 68
62 51 55
48 63 37
55 3 44
16 32 92
47 33 5
100 17 2
10 4 8
70 17 57
47 50 67
44 13 29
89 12 66
102 18 20
94 33 98
71 102 61
47 10 21
86 73 23
93 99 33
100 39 39
92 14 30
86 88 80
25 8 57
78 67 65
9 91 89
42 102 53
64 76 35
81 97 72
80 79 10
12 7 58
21 47 9
17 1 84
47 74 80
0 26 3
17 71 26
52 74 8
74 22 25
103 78 18
77 35 21
17 62 66
87 72 22
59 24 66
62 80 35
11 8 7
5 87 12
38 54 46
81 61 74
70 93 20
61 67 88
8 51 82
84 86 6
24 102 82
46 73 56
7 101 25
25 40 65
62 58 44
25 52 60
41 6 62
31 50 29
102 41 4
78 66 87
77 70 14
95 7 25
62 87 68
54 20 45
37 29 26
8 40 85
31 39 61
58 5 92
95 62 49
87 28 57
54 96 44
30 71 84
86 39 42
76 51 4
16 102 19
58 69 13
76 25 49
8 80 48
3 43 21
87 37 80
19 69 19
101 94 78
10 67 62
103 15 23
41 42 1
92 25 56
80 72 75
33 82 70
46 13 71
41 18 55
38 33 65
6 66 84
44 2 51
84 81 63
67 1 98
13 24 47
38 72 39
16 9 20
98 71 67
22 38 25
49 56 32
41 45 58
81 11 42
76 91 18
102 45 25
96 37 79
25 6 27
31 37 53
56 70 88
92 95 73
52 102 86
65 100 80
26 32 4
51 85 97
11 94 39
16 0 1
35 60 90
83 75 58
91 3 47
82 61 25
14 22 78
18 22 97
5 72 69
38 4 37
21 40 22
45 23 44
24 34 79
74 10 27
72 68 62
100 15 66
15 16 80
82 37 64
0 56 36
51 52 44
42 44 16
9 36 38
29 99 1
84 69 70
89 50 80
2 87 77
82 24 94
84 46 62
50 55 34
15 86 37
60 62 45
51 21 33
97 29 38
50 19 0
27 44 39
72 102 29
15 35 49
62 86 92
78 5 6
61 21 74
46 95 72
48 37 35
34 84 60
67 69 39
54 10 62
32 35 35
30 67 1
35 36 57
1 102 14
67 45 12
70 47 76
98 81 88
53 85 0
17 70 1
32 44 13
13 40 73
24 103 60
9 99 50
72 71 61
18 95 17
32 41 16
6 42 45
57 29 66
103 2 68
5 25 41
29 19 2
43 62 33
38 47 44
47 42 59
42 53 89
96 71 98
82 79 40
54 8 17
88 4 65
54 22 5
13 39 82
28 85 10
91 2 38
32 19 0
26 60 96
30 47 28
54 41 16
92 73 94
9 22 95
71 11 53
4 71 75
58 87 95
80 28 30
48 21 95
82 6 75
68 73 62
41 15 23
103 97 52
13 62 16
65 42 73
96 85 38
62 25 45
7 79 22
79 84 11
21 1 58
14 79 51
85 27 12
27 68 46
46 77 62
84 96 37
75 13 12
93 17 58
79 66 97
88 98 56
26 72 17
82 33 74
40 95 15
93 73 82
75 29 11
76 62 39
24 33 17
81 69 10
4 42 86
6 32 47
5 41 76
6 75 31
50 40 44
58 18 43
0 55 75
74 63 38
14 61 92
94 16 38
34 12 13
85 92 32
16 21 11
10 87 34
29 63 1
74 81 84
61 69 53
4 37 57
48 28 2
18 5 28
29 76 83
6 17 60
74 82 11
14 59 49
51 68 80
58 36 26
47 82 32
57 40 85
0 86 77
75 98 28
36 57 54
41 11 21
72 93 32
77 87 78
22 33 64
39 66 70
70 103 70
7 16 75
39 78 94
62 35 62
96 38 55
60 68 49
26 92 49
98 5 59
30 29 20
64 19 48
81 47 60
103 70 99
94 97 58
31 30 52
17 39 35
51 55 54
43 41 11
13 59 20
38 26 14
103 11 92
82 42 32
53 27 8
83 2 8
62 3 76
1 7 58
19 16 8
94 37 72
4 55 13
56 90 69
15 12 67
78 85 62
51 45 25
58 21 22
96 62 88
10 28 75
38 22 32
65 45 52
23 5 27
82 64 95
46 98 93
72 2 63
18 83 46
9 76 79
20 59 90
102 64 90
26 103 68
35 21 45
29 53 74
89 6 53
38 35 4
74 93 81
4 31 74
73 93 91
73 72 46
33 58 64
63 16 1
45 24 46
16 91 83
26 27 30
29 102 93
16 87 95
62 37 38
67 47 91
77 43 24
2 80 84
25 7 19
56 11 14
40 94 33
46 1 95
22 9 20
44 7 58
17 35 35
43 80 1
10 50 37
76 97 94
15 90 96
20 60 18
22 98 24
45 80 75
32 36 98
95 42 85
9 60 60
86 48 21
78 12 30
80 77 44
0 25 88
58 10 26
82 83 60
20 46 44
83 66 71
83 53 84
90 27 85
51 100 50
24 73 32
91 74 7
62 23 92
65 54 93
80 15 71
92 18 97
95 68 62
63 100 95
0 32 11
71 48 80
97 14 78
29 43 42
76 66 5
10 64 84
72 54 46
43 2 5
9 77 34
44 42 39
21 86 85
59 30 45
42 75 37
47 27 29
62 101 47
56 0 43
101 20 88
2 13 43
102 62 6
5 64 48
21 102 91
3 1 85
86 57 20
68 1 84
103 74 16
101 76 41
101 15 99
78 29 28
16 6 97
95 12 29
27 72 94
99 36 21
35 4 58
85 8 41
19 41 7
1 71 85
10 40 93
88 27 43
30 8 38
32 1 17
2 75 88
1 48 22
23 70 93
47 4 35
61 60 12
26 79 53
11 54 96
97 41 25
12 10 92
76 60 11
6 62 18
54 13 10
48 2 6
102 3 1
27 29 48
81 34 72
69 67 77
97 86 90
5 63 86
94 32 89
44 27 60
96 66 12
36 44 74
74 17 53
56 1 31
55 43 48
17 56 29
16 73 67
45 99 61
84 90 5
59 18 74
92 9 23
26 7 77
12 14 72
73 14 20
50 94 52
15 21 85
47 26 24
89 39 79
90 85 40
74 59 90
75 95 70
33 13 45
68 30 39
65 73 41
0 8 24
21 87 71
23 31 58
19 2 17
74 47 27
17 13 38
41 99 71
59 50 17
98 56 68
27 57 68
61 4 43
15 7 33
75 30 91
86 49 14
27 70 16
7 70 79
50 11 33
42 31 59
29 14 44
94 58 69
60 32 4
87 102 57
101 21 31
83 102 22
13 98 11
48 43 94
96 89 82
30 54 89
70 37 57
39 74 98
74 65 56
40 11 83
88 42 96
4 64 89
97 11 59
102 91 42
55 4 60
78 21 50
79 1 54
60 36 88
67 85 19
30 101 34
96 69 71
3 40 57
86 13 24
44 35 45
3 33 30
43 75 13
25 73 92
96 19 77
99 95 84
90 20 57
73 8 36
63 95 53
77 50 46
12 84 94
21 11 98
82 29 74
48 42 42
30 80 6
65 34 10
93 96 66
29 71 68
74 43 99
68 94 34
73 76 46
26 54 84
10 9 38
47 16 70
68 90 49
87 26 6
100 10 95
73 70 45
16 20 7
90 26 84
0 81 5
9 43 9
41 1 35
59 28 80
14 88 90
39 18 98
57 26 76
50 37 60
67 91 97
84 41 80
12 35 82
50 81 20
82 59 64
12 68 18
45 69 94
68 70 74
28 98 11
4 0 8
21 3 90
12 3 88
62 65 12
5 66 15
31 5 55
43 51 43
87 58 1
8 95 33
59 16 2
51 15 42
39 1 13
86 52 36
64 26 2
91 21 29
3 47 10
78 47 77
36 64 82
40 42 85
56 13 34
58 63 62
93 54 92
92 23 85
41 70 41
23 13 97
92 22 79
30 17 64
88 29 85
9 44 38
9 85 97
48 25 69
61 82 48
91 101 23
50 26 35
11 17 72
52 76 73
63 8 12
76 38 8
23 92 37
86 42 3
14 6 75
94 65 29
34 79 0
30 2 16
79 103 66
100 22 1
65 66 97
31 78 98
16 23 7
71 68 17
77 93 94
42 97 5
46 72 41
91 18 36
46 28 69
96 31 1
82 99 83
84 73 5
68 26 98
97 91 38
88 18 10
51 28 57
26 84 65
5 52 30
62 97 11
94 87 87
28 81 89
71 43 90
72 22 17
97 81 30
0 31 58
54 73 5
28 67 99
1 37 64
1 0 60
65 84 54
87 18 75
61 90 59
24 98 54
2 86 13
62 39 54
32 86 85
43 92 67
53 11 10
94 99 42
92 96 69
64 35 79
66 40 6
45 46 72
100 1 36
84 23 9
55 27 74
38 43 64
25 30 48
85 57 48
88 92 31
13 96 24
5 28 6
92 0 31
95 103 96
17 94 84
97 49 21
70 86 58
42 50 95
101 86 80
7 42 46
42 83 47
57 18 50
66 90 97
23 37 51
94 82 18
88 44 34
30 18 98
25 53 93
87 13 14
97 89 52
11 93 61
98 75 84
91 99 72
26 33 11
14 1 89
61 78 25
99 70 41
32 50 11
14 68 46
9 95 58
26 81 68
17 22 49
24 88 27
41 29 66
15 57 46
12 41 16
6 86 0
2 0 44
53 81 15
45 77 11
86 83 47
71 78 3
24 92 80
6 52 12
103 64 72
60 99 8
91 20 0
11 57 51
26 80 34
51 44 48
12 9 92
59 97 0
11 33 34
27 10 93
57 30 62
39 47 43
53 71 91
99 90 22
57 98 33
52 100 78
89 24 81
70 5 10
18 52 9
78 56 78
70 15 62
61 95 50
19 61 27
93 63 25
55 68 94
4 47 60
57 95 2
15 41 1
53 64 48
18 9 1
76 75 36
59 74 9
18 91 82
51 82 2
11 86 24
58 55 41
63 62 17
70 85 60
90 101 16
18 87 95
10 47 32
89 17 87
16 2 33
22 30 54
59 32 3
37 84 68
20 64 97
94 41 12
103 26 44
28 25 44
36 21 37
56 6 97
14 83 64
43 21 63
3 44 36
97 53 1
99 26 61
84 78 93
5 47 59
37 61 57
72 55 94
103 14 99
20 102 36
80 100 34
96 2 23
37 18 99
100 75 88
100 82 35
37 69 46
16 51 35
62 0 81
88 77 57
11 82 72
60 92 82
99 91 71
2 53 80
58 85 64
24 26 24
61 9 80
63 98 17
4 25 61
29 1 22
28 86 64
55 58 62
46 4 44
31 86 71
99 58 32
36 40 27
20 19 41
0 62 36
59 96 85
95 71 71
29 25 7
103 93 5
0 36 14
35 91 42
97 76 59
37 93 92
15 47 14
19 60 25
95 14 54
95 39 29
4 54 94
1 97 87
102 94 50
62 5 99
85 16 80
3 103 23
72 39 93
56 47 28
58 100 0
86 54 22
4 16 93
57 96 81
58 60 76
17 77 26
15 31 38
94 19 21
39 37 78
101 12 26
19 93 5
38 37 65
60 54 65
77 2 64
60 102 43
75 25 51
61 13 52
72 74 66
89 48 20
103 17 71
79 28 77
40 58 90
27 88 4
83 27 0
8 46 5
82 31 24
65 57 98
35 74 96
8 91 84
37 7 70
81 46 18
51 54 51
69 65 90
101 90 60
32 88 51
103 20 75
15 39 66
43 78 62
102 9 53
51 69 95
4 67 23
54 84 28
57 50 32
42 20 48
90 39 28
43 66 11
20 96 63
10 22 87
24 52 89
86 56 7
69 36 0
35 85 96
46 93 36
52 87 61
61 36 65
12 72 80
27 94 66
90 15 46
66 86 91
36 42 47
23 81 36
93 102 36
44 29 66
40 8 0
41 51 37
95 32 71
97 99 20
43 13 75
87 40 49
40 62 74
11 61 57
29 70 56
42 47 12
39 44 73
45 1 84
29 37 8
54 37 82
81 87 67
99 17 60
15 18 37
44 100 33
77 42 94
97 60 13
21 57 79
77 89 53
17 7 44
21 19 55
72 46 54
49 84 87
33 46 10
53 58 68
21 36 67
63 3 19
78 35 1
78 70 92
12 8 9
57 79 75
2 94 2
81 15 64
27 36 62
60 49 32
32 66 49
74 15 39
88 66 29
13 83 3
43 11 52
42 76 89
6 47 59
43 102 89
0 90 33
17 23 51
9 65 31
30 59 89
87 85 59
31 10 67
25 93 57
66 17 53
16 47 44
19 10 42
99 21 16
43 97 64
75 36 76
74 24 31
10 20 52
37 50 41
95 101 81
22 3 62
68 22 26
97 103 97
82 17 71
71 93 17
0 87 10
53 24 7
7 89 55
38 13 99
43 25 78
49 38 79
23 84 34
7 9 15
100 67 2
85 11 29
97 48 41
72 67 94
54 21 65
45 17 3
69 6 12
9 90 4
44 95 3
79 29 54
42 61 96
90 6 45
91 70 66
36 19 87
38 91 63
1 14 78
17 91 97
30 24 60
97 79 80
103 8 34
99 31 97
87 65 57
19 62 59
