29 189
80 72 87
37 69 97
92 80 14
24 67 20
62 8 57
23 68 41
81 88 73
6 50 72
6 10 5
81 86 16
81 23 92
81 67 65
35 11 8
80 95 21
77 1 59
0 91 95
94 65 97
92 84 67
64 36 90
64 7 53
80 8 86
68 90 58
23 1 76
36 45 90
6 80 90
87 50 50
85 8 75
68 89 85
88 85 17
66 3 70
39 54 77
12 57 97
83 17 0
35 5 71
79 50 48
4 34 30
66 41 30
29 21 31
46 89 48
51 29 70
21 70 18
65 45 89
89 72 39
51 47 77
76 24 58
38 48 22
93 28 70
53 15 68
28 81 79
30 83 44
43 28 34
89 9 96
2 75 52
37 18 60
45 16 60
12 52 35
19 5 77
40 53 40
74 47 17
23 92 34
0 92 22
65 75 83
69 19 40
90 29 26
25 5 65
77 24 17
40 72 31
50 61 93
72 76 6
27 83 80
76 64 7
76 22 90
7 20 87
7 11 97
76 23 68
3 44 45
12 74 52
70 13 27
83 33 55
94 19 53
73 35 26
64 66 93
38 9 24
74 39 88
63 35 40
46 33 75
7 30 42
91 73 14
12 39 9
74 67 6
5 42 53
10 59 61
26 34 54
29 18 92
47 48 23
66 95 92
9 84 75
95 89 41
66 76 74
63 54 34
3 46 77
95 20 51
1 87 98
70 23 91
19 88 63
80 91 34
55 15 39
57 84 46
28 44 90
40 50 73
63 55 91
52 32 78
5 27 76
12 86 70
6 72 34
11 0 92
75 64 50
27 0 25
67 38 89
26 4 31
86 72 64
82 52 95
91 36 24
92 75 9
87 47 48
70 89 25
54 73 73
93 54 44
36 42 56
56 41 0
37 68 90
76 67 36
57 3 51
62 69 57
28 19 18
22 17 62
84 73 40
71 88 45
86 29 88
13 38 86
41 20 90
6 36 83
10 92 17
45 64 23
91 52 64
18 30 6
76 80 56
43 3 78
70 60 84
47 18 64
62 88 17
0 8 97
75 36 1
47 94 92
8 27 12
85 91 52
82 44 57
51 3 71
55 69 91
74 4 96
86 77 51
75 92 35
63 85 75
43 81 86
87 53 15
46 3 53
59 92 73
6 63 64
41 33 35
56 73 41
28 21 93
28 14 12
49 43 83
80 27 7
17 84 68
37 70 7
24 36 92
26 58 1
5 6 51
65 72 90
30 29 41
61 64 32
23 57 73
32 68 8
52 2 75
75 19 17
21 76 23
90 56 8
53 42 57
1 73 1
94 11 82
22 63 42
39 66 88
29 51 48
6 26 22
15 38 62
71 56 69
28 84 57
85 95 21
90 86 62
17 67 28
9 86 25
57 54 37
85 53 10
85 37 67
69 88 18
90 19 9
69 3 7
58 86 58
51 26 72
28 71 77
82 20 27
66 89 15
63 36 14
57 58 68
31 70 27
84 31 2
85 20 52
75 51 7
19 69 26
4 43 43
24 41 34
3 58 20
91 18 98
7 33 25
45 51 90
25 72 81
45 4 35
17 62 11
90 31 55
27 57 62
47 39 27
92 74 68
69 15 7
95 69 10
19 95 60
50 91 53
58 83 80
4 28 73
84 56 37
74 32 10
38 64 65
41 27 1
31 54 46
85 1 99
90 73 65
13 1 94
94 41 59
58 75 84
51 9 74
75 91 74
61 52 80
56 35 15
65 62 56
87 59 30
73 32 56
85 74 42
91 22 27
73 89 87
51 82 9
77 27 3
5 80 99
9 69 43
75 77 18
78 1 13
23 13 97
63 9 8
2 64 82
15 39 47
79 56 89
58 69 77
30 49 19
38 60 49
58 67 77
35 32 8
32 82 19
29 83 65
14 29 9
91 56 65
83 78 78
91 39 45
21 54 78
80 94 9
5 17 70
80 82 52
14 6 71
61 88 31
22 93 68
10 53 65
6 42 88
37 22 87
55 83 2
95 91 15
33 32 25
43 82 59
52 29 27
88 46 64
10 55 88
63 72 44
90 49 6
47 78 18
53 68 15
77 67 82
9 50 58
79 72 97
33 65 80
8 75 80
22 24 65
83 74 42
91 60 75
88 61 50
36 81 76
66 83 89
37 63 36
75 29 63
77 54 59
41 70 49
40 26 19
62 89 38
44 67 10
26 36 92
64 43 48
35 64 93
83 45 62
57 43 63
61 75 87
6 7 16
3 8 40
38 22 94
62 34 95
94 57 30
14 18 54
62 3 82
67 27 71
68 28 53
66 39 54
81 89 65
7 80 47
17 30 6
88 0 65
83 89 9
15 18 47
78 92 10
78 0 98
86 67 65
78 35 26
46 80 81
84 48 91
89 47 80
48 2 91
55 84 75
8 34 57
79 59 95
48 71 27
2 16 99
57 64 4
7 68 55
64 75 22
95 94 77
46 34 62
67 42 77
38 23 76
0 71 34
19 20 16
90 72 46
9 55 23
83 31 23
50 74 96
90 35 10
67 54 71
29 34 34
46 35 92
46 9 88
46 41 41
9 17 9
7 12 85
86 45 36
12 48 47
39 82 95
1 51 23
36 17 99
81 56 72
89 65 48
30 55 5
85 17 63
69 11 62
94 92 11
24 20 0
33 83 10
7 27 85
31 17 41
49 91 31
93 78 60
76 95 99
31 56 36
52 70 0
63 6 70
34 32 3
17 46 8
53 60 56
18 27 81
8 37 99
3 73 36
49 18 67
3 17 6
13 17 36
9 2 11
30 67 69
16 67 29
62 45 74
9 14 46
38 78 37
20 14 88
94 64 11
70 12 32
36 58 85
89 84 11
54 64 5
19 4 27
25 79 49
65 30 39
1 95 53
13 25 13
39 95 43
37 24 72
90 88 43
66 18 38
25 49 67
11 83 3
1 55 90
26 61 77
41 10 45
61 28 83
32 56 34
50 4 46
60 12 7
4 79 25
25 13 37
20 54 96
77 0 70
92 89 25
49 80 69
54 8 49
23 32 35
80 32 36
54 70 52
80 3 79
21 69 36
38 25 73
44 14 42
80 30 24
82 59 47
20 23 22
65 77 36
79 20 4
14 55 89
52 26 54
38 35 14
72 20 12
81 14 0
56 33 65
64 38 75
90 34 58
18 63 24
23 66 75
12 22 25
0 87 19
24 64 30
3 27 93
73 20 15
94 8 15
71 87 85
65 14 25
0 37 30
73 3 60
85 81 64
93 41 72
35 17 28
18 88 55
62 23 52
10 89 71
47 37 52
24 72 82
68 63 54
70 77 81
23 20 16
6 4 76
26 17 77
48 45 14
14 13 24
44 65 62
5 1 16
33 68 99
75 24 21
56 53 44
72 81 47
18 31 18
57 39 20
55 76 48
85 22 26
38 15 94
14 43 55
53 18 18
42 24 32
95 37 47
59 33 94
52 38 31
2 7 44
72 35 36
38 79 52
62 32 63
59 68 97
36 88 32
59 16 88
4 39 36
21 84 17
12 92 41
84 40 47
12 14 95
27 67 11
6 68 56
82 29 49
38 58 79
26 85 32
31 8 24
76 65 69
10 57 33
65 51 61
59 67 95
45 43 36
2 14 69
51 6 42
42 70 66
35 78 90
32 4 53
83 25 22
76 32 1
57 14 72
47 77 91
61 93 82
95 34 65
11 69 66
33 14 80
44 93 87
92 61 41
0 20 18
72 68 82
48 91 74
18 60 33
34 45 55
35 85 64
43 38 58
78 21 43
23 28 96
84 93 66
81 38 51
9 45 12
70 24 47
87 56 64
53 26 16
61 59 32
7 42 83
71 26 77
12 23 52
88 40 57
26 1 6
53 32 25
62 11 17
33 73 32
26 67 2
53 62 46
71 20 71
22 46 84
71 16 80
42 90 7
76 15 49
47 36 0
60 63 87
16 91 87
53 74 84
86 57 33
94 54 55
52 93 83
63 56 18
64 87 94
86 61 93
22 75 94
10 30 25
50 30 99
82 10 47
44 60 80
65 82 8
81 51 44
20 79 6
9 20 33
61 38 91
62 75 81
90 52 90
7 14 47
57 26 1
53 10 88
12 27 9
82 8 69
15 54 28
31 34 50
19 36 19
10 28 23
10 18 28
26 41 91
74 59 91
73 31 5
59 62 10
60 58 45
10 94 95
43 36 43
51 61 39
64 73 12
63 10 60
15 2 47
90 24 19
43 49 6
48 8 36
30 22 20
95 43 7
82 69 68
83 50 29
39 71 41
86 78 11
81 39 80
34 28 79
82 36 15
87 19 61
49 53 87
73 63 50
70 82 9
49 51 38
36 63 68
13 35 95
59 81 21
37 13 70
12 38 44
22 68 84
57 30 28
92 4 9
95 32 21
55 91 8
39 48 69
52 87 95
60 66 98
54 58 55
0 36 90
26 88 87
13 42 73
41 45 59
2 28 71
41 66 34
59 9 22
78 9 7
25 65 86
73 42 68
34 84 89
9 44 9
90 10 64
39 25 15
7 73 52
79 90 5
90 45 97
28 4 65
53 27 11
89 85 99
14 27 34
22 76 71
17 41 0
81 19 23
35 21 45
95 72 56
41 82 10
5 40 39
24 59 43
38 62 0
10 5 86
22 66 39
19 71 45
11 48 34
3 21 44
61 46 91
39 18 55
0 70 10
51 86 88
6 67 54
65 55 39
56 34 36
39 40 18
27 84 66
74 9 36
45 58 24
66 31 53
80 7 86
47 22 82
85 6 10
45 76 41
4 18 86
41 59 42
2 26 15
42 76 39
36 94 4
84 24 87
88 41 43
40 47 13
1 38 96
83 8 32
27 61 54
27 21 94
18 86 1
57 18 43
59 46 84
7 65 48
72 50 64
86 75 60
8 19 3
10 20 94
8 85 54
44 3 41
50 35 23
2 60 29
86 66 8
83 63 24
49 38 71
13 86 13
33 21 89
75 78 3
16 41 8
35 75 25
52 24 79
2 63 36
26 68 2
58 48 4
93 71 58
17 18 66
43 93 5
61 7 91
35 3 13
44 80 65
94 56 39
48 4 83
6 17 44
1 45 95
89 93 37
39 10 50
11 62 67
34 6 61
92 63 40
19 23 55
5 69 26
64 18 49
0 52 81
82 51 74
13 21 34
0 76 64
79 40 25
75 18 27
18 81 50
34 72 13
15 90 12
32 34 76
25 8 50
94 90 20
91 4 97
15 84 14
94 9 73
7 92 55
24 29 42
37 7 57
86 10 97
25 32 47
50 95 17
40 64 7
58 32 39
36 87 33
67 3 89
46 50 22
30 21 31
3 54 67
28 20 23
27 1 82
0 34 63
42 87 50
39 29 50
90 6 66
68 40 67
38 65 36
84 34 20
71 6 60
14 32 94
79 24 11
13 36 29
1 36 76
66 52 56
46 78 78
45 11 20
89 25 27
71 7 17
93 38 63
41 77 61
76 73 95
16 22 31
62 72 48
39 34 82
52 78 85
89 41 6
88 48 38
12 79 86
54 43 29
62 80 86
65 32 41
14 8 8
81 10 60
14 94 73
69 28 74
61 95 37
83 22 15
58 92 28
78 18 91
7 70 0
79 1 3
18 47 6
57 45 34
33 66 11
48 81 23
63 7 78
45 27 72
2 27 41
37 79 40
54 84 73
8 36 50
95 42 84
16 85 32
79 65 6
58 70 42
78 24 28
63 77 80
50 90 17
11 55 96
13 9 45
37 3 4
68 71 5
71 75 54
90 26 82
33 61 96
38 74 95
17 72 31
94 34 98
93 95 75
60 13 13
21 77 89
47 31 40
63 52 52
91 87 21
36 28 81
42 17 76
2 53 45
27 73 73
4 55 21
1 20 10
27 24 18
86 15 36
40 7 77
78 2 14
87 27 10
79 7 61
90 33 54
40 83 67
27 19 91
64 41 67
5 75 19
2 55 12
41 30 47
92 39 96
34 15 79
17 32 78
61 60 79
75 40 53
76 90 91
5 15 86
75 25 41
25 38 7
76 27 38
17 78 74
10 26 41
36 59 83
76 91 65
21 62 37
50 71 58
65 19 54
28 45 77
11 78 73
46 15 30
74 10 90
58 19 45
6 69 17
32 13 87
62 79 22
69 62 29
1 44 8
24 23 18
55 2 64
46 82 6
67 37 45
5 91 9
2 9 51
93 56 71
41 0 71
86 70 86
65 61 19
25 85 55
47 61 95
50 77 81
59 78 39
81 93 61
9 59 36
28 74 21
58 39 60
33 89 85
72 85 94
48 0 21
92 57 32
44 41 56
82 35 26
33 41 83
43 70 44
24 31 84
76 45 28
6 94 57
82 31 1
85 62 68
5 19 95
57 78 49
7 3 57
1 88 37
2 84 41
92 91 47
7 40 48
27 10 33
6 2 33
47 84 55
50 57 37
82 55 72
69 4 5
54 66 68
36 31 39
89 5 92
7 10 70
1 16 97
15 3 57
37 26 99
84 47 45
60 36 68
72 79 72
9 88 5
29 8 34
94 39 12
24 18 64
35 25 43
84 0 50
4 62 90
0 4 95
19 49 98
81 91 24
57 48 82
12 33 8
86 46 20
87 5 91
54 32 42
74 15 15
77 26 4
75 59 42
46 5 18
72 18 36
45 56 59
61 12 17
90 84 85
89 62 19
87 14 58
90 25 64
58 10 53
33 88 13
42 29 4
56 32 48
10 54 43
61 32 50
68 93 33
28 62 14
16 94 62
3 37 58
7 89 57
92 13 76
11 95 74
40 59 34
36 52 24
25 75 11
83 3 91
12 16 52
80 13 91
11 51 37
40 15 52
29 88 65
10 14 36
70 61 11
10 11 11
87 52 36
43 64 15
76 9 92
86 22 84
88 59 79
78 8 11
61 39 92
42 20 54
69 60 66
80 10 76
21 48 14
44 23 26
2 80 7
81 94 34
9 5 53
61 25 12
51 94 92
22 14 6
65 76 2
29 2 65
16 60 70
35 72 34
29 49 33
10 58 72
67 55 17
89 7 92
7 32 60
57 86 80
70 48 22
11 24 34
20 86 36
89 21 69
76 38 98
16 17 39
93 5 52
43 19 82
31 10 34
90 65 57
11 19 88
7 91 97
1 85 4
82 0 33
76 41 73
6 73 15
69 85 35
20 6 25
77 40 5
88 80 0
46 55 0
88 64 67
39 46 38
34 75 89
85 86 27
90 54 28
26 50 76
69 65 73
38 90 32
94 7 21
42 28 20
59 21 47
74 71 72
93 20 31
50 59 19
65 22 93
91 62 66
54 40 52
46 70 33
72 56 53
95 53 96
71 0 96
43 18 71
18 93 66
90 27 25
49 79 36
92 95 98
9 72 35
39 90 96
18 16 3
31 1 76
35 89 68
93 44 62
79 47 78
1 6 19
55 30 18
58 53 7
4 9 15
21 47 92
63 12 50
77 30 8
88 31 8
72 4 44
37 53 51
90 75 43
84 88 84
42 53 26
46 53 56
25 70 20
64 56 79
8 58 42
4 57 81
25 14 22
88 30 84
68 8 96
58 9 64
54 51 8
50 86 24
72 25 76
79 16 85
10 41 74
59 40 97
65 31 47
44 53 34
54 53 49
81 84 65
34 36 76
20 38 3
80 9 13
74 27 66
33 91 26
41 61 14
73 71 48
47 28 3
41 32 78
54 93 73
34 23 93
5 60 61
92 33 51
32 79 81
39 16 20
63 27 27
6 15 47
68 64 30
47 55 38
68 26 28
21 67 20
56 57 22
78 13 10
70 9 44
95 21 98
28 63 62
32 52 19
43 11 70
63 84 85
5 48 13
65 23 94
85 60 20
87 8 9
23 26 37
83 28 73
8 20 49
79 14 8
9 6 67
58 65 58
68 18 82
20 62 11
29 70 75
85 75 57
41 12 68
34 81 35
29 64 89
32 69 45
5 84 65
7 25 45
56 46 7
6 45 1
0 15 63
28 82 3
22 48 64
46 85 96
77 7 40
91 83 30
55 14 97
79 71 37
75 5 17
6 21 14
58 17 8
8 80 0
70 17 98
51 22 89
67 90 15
3 56 71
19 3 80
52 91 45
12 40 20
7 90 79
4 14 13
28 87 37
12 13 68
39 84 94
49 88 68
39 11 97
52 6 15
64 20 30
15 82 35
41 17 90
56 29 27
45 29 19
38 43 12
53 70 2
46 56 35
90 79 83
59 77 50
44 10 93
5 34 46
93 51 28
90 17 49
86 12 9
9 39 3
48 53 42
51 69 32
67 47 52
0 82 41
51 19 62
35 46 98
24 68 91
85 3 94
22 37 64
25 9 94
87 88 34
44 25 8
64 22 59
51 43 17
51 74 44
5 31 38
67 14 92
87 17 95
55 3 74
47 85 16
1 43 3
79 34 16
16 6 39
22 23 83
41 39 85
84 4 44
79 41 75
52 3 77
31 46 12
28 56 75
61 48 20
51 25 32
28 0 21
85 19 82
29 15 61
77 20 28
68 0 76
24 7 42
70 46 81
86 24 66
83 2 32
40 43 36
88 50 92
0 78 52
13 80 97
17 83 11
18 95 35
66 65 69
63 28 84
8 88 95
88 45 83
34 76 74
91 31 81
23 16 10
46 77 26
60 5 25
7 53 19
62 33 15
2 86 24
33 84 56
91 93 92
83 41 64
84 91 85
41 92 38
91 28 81
16 78 39
7 46 78
7 49 58
85 84 2
58 30 3
38 82 43
24 81 71
74 22 97
63 60 98
30 45 20
65 29 10
43 77 52
70 54 52
71 50 95
34 31 22
11 38 33
63 33 50
39 57 5
22 9 21
93 63 89
25 66 15
15 8 6
47 52 22
19 21 50
76 62 45
80 46 13
17 33 84
52 90 1
24 3 37
15 74 9
86 42 60
39 37 89
76 58 97
39 65 83
95 27 30
62 73 35
29 82 10
16 68 35
85 61 79
3 34 75
49 5 64
16 79 11
90 21 35
69 76 84
25 64 38
64 31 71
67 84 77
40 79 89
63 21 48
45 79 40
43 14 76
35 69 4
93 91 55
73 6 5
14 17 27
7 13 41
30 63 40
72 52 43
5 79 24
24 4 14
8 71 93
65 83 48
16 14 14
31 37 17
10 82 22
82 84 70
52 62 5
55 68 98
71 63 73
2 79 96
68 11 53
62 93 52
82 43 17
43 8 37
73 41 62
5 63 92
7 15 4
62 42 94
89 38 42
66 50 10
94 36 32
60 85 68
77 8 69
93 4 5
52 92 99
51 2 69
67 83 76
37 20 47
58 93 78
51 72 43
16 53 82
22 38 82
59 1 98
71 33 79
59 4 52
85 66 74
34 92 33
24 82 20
93 14 25
21 39 58
68 35 55
57 56 29
75 20 81
53 63 76
77 56 24
55 70 7
43 50 70
77 13 22
15 9 97
12 20 90
48 83 97
55 50 62
36 41 1
82 89 67
76 25 14
74 84 17
83 24 46
42 73 33
52 15 12
49 21 50
3 16 71
86 85 14
28 10 60
35 47 1
36 14 57
4 81 72
29 11 69
62 27 33
50 39 79
16 89 94
15 49 68
60 30 89
59 11 42
5 59 55
47 17 7
42 45 48
63 58 56
20 66 35
26 76 89
58 20 31
22 1 41
14 16 11
95 10 18
77 33 62
81 2 42
61 67 32
51 64 47
17 58 53
70 73 23
89 31 79
61 53 38
60 62 55
95 28 89
24 91 61
11 47 0
59 43 55
8 60 0
12 44 50
15 72 11
64 13 22
60 29 44
93 90 71
68 29 50
92 18 80
2 94 14
22 18 51
91 13 15
53 50 37
63 93 8
75 3 79
33 77 12
75 84 14
0 81 34
24 58 32
9 35 98
88 79 74
32 58 32
68 51 67
57 67 12
86 58 82
30 35 4
84 50 87
30 1 53
29 78 30
62 76 69
69 12 12
68 33 93
69 58 86
88 93 36
13 69 96
63 3 8
90 20 74
84 68 4
79 39 43
8 45 12
90 16 76
71 48 25
56 9 4
22 55 56
70 39 86
81 32 55
40 90 53
61 90 2
15 16 11
54 19 11
31 63 72
21 44 28
20 36 16
60 81 52
1 40 16
58 16 76
22 89 87
27 68 3
9 37 27
53 49 71
67 2 36
79 94 3
73 28 85
19 75 38
68 50 30
56 68 90
68 79 55
16 20 45
29 31 74
33 11 90
6 43 59
49 35 71
86 54 2
67 74 79
5 24 77
86 8 97
29 38 88
91 85 10
56 11 28
86 5 28
47 15 10
6 23 4
72 16 71
9 74 51
40 51 40
82 75 25
52 56 62
1 9 22
36 73 30
71 31 11
33 9 11
53 29 90
62 19 80
92 64 83
72 74 90
13 3 30
13 18 63
87 37 70
95 48 29
16 46 30
86 30 31
31 19 14
56 13 81
12 46 85
14 37 99
11 59 72
25 74 35
18 20 84
25 1 97
10 42 72
47 91 24
44 52 83
32 22 16
3 70 95
53 90 61
19 54 33
23 52 3
63 59 2
55 66 22
32 66 97
93 3 7
11 92 16
19 82 6
1 26 23
13 48 33
39 76 64
82 15 69
40 95 3
8 32 24
79 13 6
24 6 97
93 61 97
42 69 59
61 81 21
62 56 99
51 13 4
45 71 59
6 40 44
22 59 81
23 75 31
35 50 20
29 59 81
3 10 56
44 2 84
66 11 50
19 26 3
17 25 51
91 70 77
33 55 87
65 56 11
47 5 91
67 17 3
72 27 34
14 66 64
81 55 74
60 42 58
8 67 2
47 40 74
19 40 97
80 93 68
90 71 12
52 61 57
26 18 84
5 88 11
53 93 79
33 28 58
90 78 98
87 86 83
37 86 84
26 63 12
8 93 98
5 62 79
92 43 63
0 18 6
20 22 45
68 23 44
37 54 83
53 84 98
95 36 6
89 59 19
25 47 74
50 19 35
53 43 16
20 37 44
64 92 79
28 89 39
0 50 41
88 84 89
40 84 98
23 6 31
51 0 7
15 40 19
57 49 59
41 94 10
65 78 90
34 24 57
4 82 14
38 30 71
74 5 71
15 92 67
12 71 9
76 4 31
59 20 82
37 61 96
49 42 47
10 62 7
29 72 57
21 86 34
6 8 57
18 50 2
22 41 62
8 10 60
77 94 49
81 73 49
7 50 53
27 25 95
22 26 13
66 63 73
86 89 10
32 95 29
83 19 0
7 94 99
95 46 13
70 91 9
15 7 16
42 15 38
73 59 71
93 69 59
24 60 46
81 26 12
46 51 72
37 12 79
70 26 48
26 25 69
38 72 67
68 34 77
28 79 66
34 30 93
45 14 76
61 80 34
26 38 29
64 14 10
90 47 86
22 30 58
28 8 88
24 51 46
28 15 37
49 11 49
48 27 30
41 43 13
65 26 5
22 61 6
48 23 60
53 58 38
67 25 11
33 86 51
78 6 6
59 0 28
3 93 70
9 73 89
39 0 89
56 70 46
77 81 12
73 7 57
29 62 89
26 87 90
69 24 67
93 79 15
83 82 2
41 11 68
59 86 79
72 15 34
55 45 35
68 39 10
89 10 39
2 40 37
11 33 30
46 88 6
88 15 71
88 47 34
72 80 30
6 49 51
73 53 64
59 85 1
17 28 62
6 71 84
36 56 98
4 69 40
80 59 40
0 12 66
72 75 47
34 39 49
74 49 83
86 68 26
42 94 33
68 17 65
75 39 70
33 54 70
32 86 4
54 94 62
78 88 75
24 87 34
9 56 21
25 81 65
25 56 19
13 23 93
89 66 48
66 92 48
71 35 55
7 86 94
37 2 73
80 0 10
27 48 98
49 34 46
40 92 2
92 5 5
18 73 51
10 32 84
59 84 42
73 33 39
78 19 77
69 53 4
70 81 91
70 21 53
85 46 28
96 2553
38 5 60
78 60 35
40 82 47
90 48 26
40 45 86
74 22 17
34 11 25
58 31 98
22 76 98
37 91 29
18 20 90
45 90 75
56 82 86
88 89 86
82 22 23
71 38 58
34 92 45
81 55 14
9 71 73
42 4 96
13 10 65
33 86 5
26 4 44
32 36 51
39 74 76
18 86 72
79 22 56
82 10 68
59 32 54
10 76 7
24 91 41
11 89 62
37 88 38
91 45 3
48 56 88
61 66 0
30 91 95
43 52 39
55 23 47
79 49 54
40 42 90
11 28 91
91 39 33
24 49 37
95 91 30
59 61 51
27 55 15
69 67 77
17 44 25
47 18 38
29 72 70
54 65 89
27 11 83
65 21 40
93 30 71
40 41 97
62 80 19
55 68 99
45 29 98
93 2 32
41 22 37
85 3 71
8 38 9
7 11 68
62 0 20
92 9 6
15 2 86
56 92 39
17 58 39
63 73 1
93 78 2
16 61 91
48 53 45
83 19 2
58 90 9
57 55 28
95 5 37
61 76 5
54 88 46
77 17 17
52 58 35
26 44 1
21 66 1
37 39 23
93 45 82
57 86 94
75 48 22
37 73 90
1 47 45
64 77 30
25 73 84
67 45 57
59 63 91
82 36 13
46 73 99
13 45 26
39 65 71
35 62 70
44 51 52
91 18 73
39 47 59
58 57 30
88 66 14
22 6 84
63 9 89
70 82 57
57 27 39
53 89 21
44 71 87
49 58 97
91 57 95
95 49 41
50 25 93
69 37 79
94 27 14
0 95 63
80 21 29
28 68 40
64 61 18
38 20 69
92 95 63
87 31 98
90 87 2
15 75 58
42 76 51
6 91 8
55 5 79
14 66 1
43 75 31
17 27 58
18 1 46
93 63 93
90 46 69
74 88 54
72 51 50
5 82 80
65 68 34
31 1 75
11 54 66
70 58 17
56 24 10
19 49 82
75 51 88
66 94 60
0 6 73
87 58 76
22 2 37
22 25 6
51 10 28
29 89 70
93 24 62
95 17 12
25 19 31
51 70 44
7 59 40
57 28 61
78 51 87
0 13 87
1 88 47
41 40 74
48 28 32
61 63 46
91 48 52
26 70 19
78 77 77
48 8 26
13 30 35
21 3 2
57 9 96
76 15 12
53 44 6
66 46 48
49 34 79
19 37 29
84 45 27
77 53 97
86 78 57
9 75 94
49 37 74
54 45 41
63 68 66
31 78 0
37 69 64
11 59 7
93 34 74
67 49 77
88 55 79
37 45 57
80 81 83
30 38 80
87 3 84
34 76 7
58 19 4
36 27 19
3 83 68
36 53 92
55 73 65
18 42 88
76 86 8
14 12 67
35 4 80
41 60 32
5 27 17
66 33 29
4 19 10
12 55 71
11 33 12
27 0 65
37 22 9
60 30 83
73 37 13
84 80 40
64 23 4
76 24 79
34 70 27
34 7 73
90 61 92
3 82 33
44 66 10
33 91 37
13 12 93
9 64 66
58 40 62
50 5 85
19 54 26
43 90 94
70 69 10
54 27 34
86 82 54
58 77 65
5 26 62
57 24 35
68 49 23
2 33 52
32 22 43
35 20 16
43 53 63
89 32 72
18 90 33
5 3 84
5 18 62
88 54 96
64 47 73
26 72 33
51 34 41
72 89 34
87 49 22
4 32 14
1 37 51
59 2 57
77 26 55
93 65 58
88 52 90
10 45 91
88 56 97
9 85 40
67 5 41
81 77 3
80 54 78
65 77 51
48 47 85
95 53 40
15 76 9
80 69 85
8 76 31
74 65 45
71 51 4
87 11 72
0 63 83
2 26 12
48 41 32
7 88 58
91 6 32
63 76 9
87 72 20
11 40 4
95 67 6
61 49 30
31 69 59
46 48 39
19 56 27
53 32 30
31 61 32
18 35 83
36 87 49
23 8 88
83 88 25
33 62 58
86 73 99
4 10 73
14 36 47
16 57 52
54 72 25
19 59 95
87 19 7
48 94 73
34 65 10
70 30 54
16 90 59
56 37 87
43 40 2
49 95 16
51 14 25
41 76 8
0 60 32
50 48 55
20 5 56
77 86 12
3 17 0
56 22 48
92 24 95
71 1 27
30 36 77
0 17 94
17 73 12
39 25 80
70 94 60
1 12 15
17 79 97
60 70 1
15 60 69
66 57 78
55 78 61
43 0 80
49 19 56
33 83 9
51 75 25
26 69 80
76 32 51
66 6 72
45 8 78
15 42 40
84 46 24
85 82 64
38 85 20
10 60 81
14 27 91
34 25 91
66 93 56
90 41 89
29 53 46
63 50 96
85 11 60
29 12 99
67 89 1
79 94 20
11 25 79
70 72 26
23 43 17
62 49 65
14 17 81
69 43 63
49 81 32
52 32 12
14 77 74
44 17 11
37 21 39
56 85 80
26 3 55
20 4 32
69 44 51
37 85 91
34 35 65
41 42 61
40 1 24
25 71 5
19 91 81
59 58 83
3 79 62
37 52 14
77 7 23
78 50 91
1 5 58
18 74 94
75 41 35
78 53 71
53 14 12
1 24 81
8 86 20
67 74 50
49 48 10
43 36 83
79 70 77
14 48 52
27 21 24
90 66 54
93 10 82
59 65 24
8 14 60
8 69 30
59 13 38
84 20 95
12 76 25
5 21 45
58 45 75
56 51 56
7 46 82
32 2 3
70 45 77
3 91 94
51 36 6
45 20 32
29 61 84
2 66 22
80 94 73
74 36 21
27 85 73
33 4 93
1 39 23
59 43 8
43 80 96
78 0 13
51 85 85
68 51 75
32 29 96
19 45 13
32 46 58
89 75 74
35 75 39
28 24 30
22 49 54
4 94 22
1 21 79
66 48 97
36 92 60
76 92 62
4 23 30
41 37 19
30 5 81
93 19 18
44 69 66
6 29 37
82 35 32
0 79 18
79 80 72
88 1 48
63 16 61
75 87 49
91 37 85
95 89 98
70 1 99
39 23 84
72 60 30
14 29 6
23 64 17
86 43 40
84 19 45
33 66 49
32 14 29
10 74 54
79 29 98
31 49 49
24 57 77
69 8 35
60 33 18
65 31 53
65 23 2
78 30 1
80 5 86
86 47 30
41 39 36
77 62 9
26 28 63
42 87 93
84 33 66
68 22 47
92 6 90
85 39 85
79 44 6
65 95 56
40 32 24
72 5 68
90 40 53
75 74 91
49 10 77
46 87 64
83 92 48
75 43 45
90 25 33
17 15 89
38 69 20
78 93 14
25 37 91
58 73 18
14 87 13
30 49 29
70 40 14
29 90 0
30 81 51
72 12 98
5 45 82
62 87 57
91 53 15
50 29 8
15 78 55
29 20 44
21 52 90
88 63 54
69 54 1
35 91 81
95 44 12
31 67 25
64 85 25
80 56 42
53 4 70
88 68 67
75 29 69
59 48 85
45 89 4
38 70 41
69 55 77
55 22 41
47 38 92
2 49 43
79 87 26
27 41 46
15 24 18
41 74 26
31 46 25
11 85 60
1 29 28
66 72 13
95 75 26
80 20 81
88 28 5
16 45 1
49 87 82
88 81 24
91 51 75
41 8 97
5 42 29
87 43 53
34 57 70
41 35 85
78 59 92
47 34 10
77 8 48
42 29 64
89 59 86
95 31 66
32 7 17
46 12 7
58 20 27
72 57 59
39 83 16
76 53 85
35 1 81
91 71 68
19 10 64
3 19 29
63 78 47
18 16 97
80 95 31
92 14 99
15 10 96
77 20 93
29 77 77
3 56 31
92 3 64
81 70 15
62 21 54
34 67 85
16 43 48
75 11 96
31 87 94
89 74 13
57 58 80
42 82 32
31 66 34
